% Purple: An Open Source Numerical Optimization C++ Library.
% Conjugate Gradient Optimization History.
% 1 - Iteration.
% 2 - Objective function evaluation.
% 3 - Objective function gradient norm.
0 52.2 228.529
1 7.41078 114.34
2 3.76669 80.8347
3 3.05332 62.7482
4 2.84834 54.7499
5 2.74744 50.6257
6 2.6806 48.3377
7 2.62855 47.0471
8 2.58329 46.2862
9 2.54251 45.7867
10 1.17993 35.1842
11 0.533867 30.624
12 0.336399 20.4958
13 0.306053 18.7523
14 0.286423 18.5905
15 0.266999 19.1208
16 0.244129 19.5782
17 0.21928 19.019
18 0.19974 17.3716
19 0.188499 15.5385
20 0.088806 6.91472
21 0.0832184 8.56302
22 0.0608727 9.81614
23 0.0350008 5.59945
24 0.0330888 4.58288
25 0.0324176 4.07594
26 0.0320572 3.77817
27 0.0318203 3.59218
28 0.0316404 3.47055
29 0.0314903 3.38815
30 0.0245039 2.13932
31 0.0228468 2.34027
32 0.0212462 1.54988
33 0.0210114 1.36975
34 0.0208866 1.29292
35 0.0207951 1.24508
36 0.0207217 1.1952
37 0.0206644 1.13606
38 0.0206218 1.0744
39 0.0205911 1.02006
40 0.0200056 0.575011
41 0.0199173 0.680112
42 0.019761 0.52393
43 0.0197185 0.457131
44 0.0196972 0.429594
45 0.0196818 0.412101
46 0.0196696 0.397645
47 0.0196597 0.389202
48 0.0196507 0.391547
49 0.019641 0.409014
50 0.0195246 0.245179
51 0.0194969 0.341707
52 0.0193984 0.210642
53 0.0193842 0.231296
54 0.0193441 0.408991
55 0.0189967 0.645452
56 0.0187438 0.425959
57 0.0186253 0.546552
58 0.0184769 0.468357
59 0.0183254 0.606744
60 0.0182017 0.221247
61 0.0181989 0.259196
62 0.0181903 0.335402
63 0.0181518 0.360165
64 0.0181128 0.313614
65 0.0180883 0.349589
66 0.0180434 0.379048
67 0.0179732 0.464149
68 0.0177537 0.61192
69 0.0174414 0.534986
70 0.0173275 0.226839
71 0.0173226 0.267258
72 0.0173092 0.304002
73 0.0172871 0.282642
74 0.0172708 0.30171
75 0.0172423 0.37679
76 0.0171514 0.453226
77 0.0169552 0.521247
78 0.0167369 0.444289
79 0.0164501 0.815535
80 0.0162271 0.187757
81 0.0162265 0.198333
82 0.0162255 0.215486
83 0.0162238 0.240603
84 0.0162203 0.272947
85 0.016213 0.306566
86 0.0161989 0.338508
87 0.0161732 0.391159
88 0.0161125 0.463904
89 0.0159906 0.49434
90 0.0158856 0.247073
91 0.0158762 0.301452
92 0.0158494 0.297896
93 0.015828 0.2759
94 0.0158114 0.298447
95 0.0157851 0.320753
96 0.0157449 0.391239
97 0.0155548 0.684101
98 0.0153017 0.316564
99 0.0152742 0.48747
100 0.0151926 0.163725
101 0.0151913 0.18698
102 0.0151881 0.233316
103 0.0151743 0.295248
104 0.0151368 0.305623
105 0.0150791 0.397048
106 0.0149465 0.446881
107 0.0147322 0.500831
108 0.0145217 0.387607
109 0.0139429 0.754586
110 0.0136712 0.477602
111 0.0136018 0.545445
112 0.0135262 0.314099
113 0.01352 0.278371
114 0.0135165 0.27315
115 0.0135132 0.287633
116 0.0135083 0.321211
117 0.0134983 0.36793
118 0.0134773 0.382914
119 0.0134542 0.362748
120 0.0133791 0.201618
121 0.0133677 0.257447
122 0.0133316 0.249067
123 0.0133019 0.242649
124 0.0132737 0.277231
125 0.0131722 0.536979
126 0.0129733 0.293218
127 0.0129119 0.528702
128 0.0127115 0.357146
129 0.0126109 0.501743
130 0.0125025 0.191092
131 0.0124996 0.221759
132 0.0124918 0.268621
133 0.0124701 0.283022
134 0.012444 0.286629
135 0.0124144 0.295551
136 0.0123823 0.300429
137 0.012333 0.438113
138 0.0120717 0.424206
139 0.011726 0.635786
140 0.0115883 0.19849
141 0.0115868 0.221671
142 0.0115834 0.26473
143 0.0115728 0.320269
144 0.0115469 0.301146
145 0.0115302 0.269033
146 0.0115205 0.263445
147 0.0115112 0.279066
148 0.0114966 0.33412
149 0.011443 0.501236
150 0.0113488 0.200421
151 0.0113457 0.234881
152 0.0113369 0.281686
153 0.0113156 0.281045
154 0.0112953 0.283147
155 0.0112738 0.27658
156 0.0112562 0.266098
157 0.0112384 0.32984
158 0.01114 0.57081
159 0.0109525 0.350052
160 0.0109087 0.160625
161 0.0109058 0.209824
162 0.0108848 0.302036
163 0.010841 0.195164
164 0.0108291 0.254371
165 0.010789 0.303232
166 0.0106196 0.559621
167 0.0104639 0.30673
168 0.0104275 0.489384
169 0.0102889 0.342679
170 0.0102444 0.127187
171 0.0102433 0.148106
172 0.0102402 0.189649
173 0.0102254 0.255638
174 0.0101656 0.317256
175 0.0100879 0.345517
176 0.009927 0.328055
177 0.00970975 0.488384
178 0.00950119 0.30052
179 0.00938322 0.527324
180 0.0092598 0.190361
181 0.00925727 0.212091
182 0.00925232 0.235513
183 0.00924385 0.238162
184 0.00923552 0.226661
185 0.00922906 0.22508
186 0.00922239 0.243413
187 0.00921018 0.305037
188 0.00914669 0.479959
189 0.00899771 0.253164
190 0.00896163 0.164349
191 0.00895116 0.197399
192 0.0089334 0.184153
193 0.00891334 0.252253
194 0.00885125 0.318337
195 0.00876541 0.261908
196 0.008571 0.499139
197 0.00835651 0.281019
198 0.00831779 0.342247
199 0.00823036 0.403688
200 0.00816204 0.214062
201 0.00815414 0.255277
202 0.00813816 0.200373
203 0.0081338 0.171678
204 0.00813163 0.175775
205 0.00812869 0.211859
206 0.00811579 0.326089
207 0.00802806 0.277108
208 0.00789077 0.504589
209 0.00774368 0.362911
210 0.00769381 0.180607
211 0.00768916 0.230282
212 0.00767108 0.216231
213 0.00766217 0.164729
214 0.00765936 0.176078
215 0.0076538 0.243073
216 0.00758241 0.376465
217 0.00751471 0.257024
218 0.00747172 0.469652
219 0.00734153 0.308202
220 0.00730726 0.125283
221 0.00730602 0.148996
222 0.00730207 0.184605
223 0.00729101 0.19154
224 0.00727428 0.264984
225 0.00720585 0.225182
226 0.00708936 0.531952
227 0.00696375 0.252694
228 0.00695054 0.369761
229 0.00686738 0.276633
230 0.00682189 0.123225
231 0.00681973 0.132707
232 0.00681657 0.140179
233 0.0068115 0.181319
234 0.00676852 0.361011
235 0.00668877 0.220611
236 0.00666321 0.303119
237 0.00660667 0.306783
238 0.00651986 0.329212
239 0.00641622 0.402947
240 0.00636421 0.117895
241 0.00636377 0.129637
242 0.00636292 0.150176
243 0.00636073 0.176898
244 0.00635551 0.18395
245 0.00634949 0.191836
246 0.00633941 0.266094
247 0.00624967 0.363684
248 0.00616147 0.311827
249 0.00608566 0.307875
250 0.00604131 0.102709
251 0.00604067 0.11256
252 0.00603951 0.126939
253 0.006037 0.151612
254 0.00602805 0.227956
255 0.00594836 0.29524
256 0.005857 0.276614
257 0.00577967 0.278663
258 0.00565223 0.386784
259 0.0055374 0.256716
260 0.00551268 0.0894665
261 0.00551222 0.103535
262 0.00551093 0.133806
263 0.00550362 0.188067
264 0.00547061 0.259647
265 0.00541097 0.226616
266 0.0053339 0.314131
267 0.00524374 0.255821
268 0.00516454 0.319214
269 0.00505439 0.31642
270 0.00501624 0.105826
271 0.00501566 0.118372
272 0.00501446 0.138227
273 0.00501138 0.158015
274 0.00500524 0.173128
275 0.00499365 0.219221
276 0.00495533 0.265721
277 0.00488045 0.292723
278 0.00480943 0.264727
279 0.00472664 0.336438
280 0.00467887 0.114971
281 0.00467809 0.127109
282 0.00467663 0.142274
283 0.00467387 0.152032
284 0.00467002 0.159242
285 0.00466458 0.183091
286 0.00465073 0.234632
287 0.0046072 0.282544
288 0.00453128 0.277247
289 0.0044592 0.274315
290 0.0044237 0.108476
291 0.00442261 0.124043
292 0.0044201 0.140155
293 0.00441555 0.143353
294 0.00441015 0.16131
295 0.00439693 0.218807
296 0.00434899 0.272565
297 0.00426049 0.185522
298 0.00415279 0.542835
299 0.00400077 0.196052
300 0.00398552 0.0942908
301 0.00398429 0.121323
302 0.00397814 0.143192
303 0.00396961 0.130785
304 0.00395835 0.225066
305 0.00390513 0.226707
306 0.00386472 0.18771
307 0.00379522 0.366369
308 0.00371557 0.178203
309 0.00370396 0.283022
310 0.00367594 0.0637861
311 0.00367586 0.0685677
312 0.00367572 0.0785914
313 0.00367537 0.100151
314 0.00367302 0.163506
315 0.00362667 0.222674
316 0.00357661 0.24804
317 0.00351559 0.244553
318 0.00346046 0.183351
319 0.0033657 0.416884
320 0.0032865 0.174654
321 0.00328333 0.202566
322 0.0032757 0.218239
323 0.00326663 0.182659
324 0.00326316 0.160827
325 0.00326134 0.153269
326 0.00325988 0.153518
327 0.00325837 0.158646
328 0.00325648 0.167012
329 0.00325389 0.179008
330 0.0032347 0.110192
331 0.00323008 0.138126
332 0.00322078 0.104997
333 0.00321755 0.116806
334 0.00321031 0.15707
335 0.00316721 0.307899
336 0.00311024 0.116049
337 0.00310753 0.177922
338 0.00307104 0.250917
339 0.00299896 0.227441
340 0.00297581 0.100336
341 0.00297464 0.118041
342 0.00297157 0.132073
343 0.00296665 0.131794
344 0.00296145 0.139828
345 0.00295453 0.144916
346 0.00294445 0.194582
347 0.00288737 0.283237
348 0.00283374 0.14844
349 0.00282223 0.252073
350 0.00279712 0.0726907
351 0.00279692 0.0804221
352 0.00279651 0.0956683
353 0.00279515 0.123208
354 0.00278907 0.14297
355 0.00277887 0.145111
356 0.00276462 0.188611
357 0.00271639 0.277893
358 0.00265929 0.147563
359 0.00264456 0.249477
360 0.00261936 0.0793112
361 0.00261906 0.0884609
362 0.00261841 0.104508
363 0.00261656 0.123671
364 0.00261224 0.129655
365 0.00260646 0.147076
366 0.00259422 0.166817
367 0.00257391 0.211597
368 0.00249504 0.216304
369 0.0024484 0.212775
370 0.00242976 0.0866408
371 0.00242906 0.1057
372 0.00242619 0.140031
373 0.00241759 0.094466
374 0.00241611 0.0931052
375 0.00241434 0.119158
376 0.00239842 0.252267
377 0.00235072 0.1509
378 0.00233116 0.244012
379 0.00229228 0.149897
380 0.00228139 0.0851239
381 0.00227939 0.117744
382 0.00227066 0.0809078
383 0.0022688 0.0910237
384 0.00226219 0.164826
385 0.00223043 0.189395
386 0.00219052 0.138089
387 0.00214672 0.213394
388 0.00208297 0.240502
389 0.00203199 0.149927
390 0.00202229 0.0628408
391 0.00202189 0.0760966
392 0.0020204 0.0970627
393 0.00201589 0.10245
394 0.00200608 0.177899
395 0.00198001 0.113577
396 0.00195611 0.247449
397 0.00191455 0.146366
398 0.00190468 0.180711
399 0.00188881 0.162226
400 0.00187289 0.068621
401 0.00187228 0.0734081
402 0.00187144 0.0754651
403 0.00187037 0.0877755
404 0.00186644 0.146479
405 0.00183939 0.140563
406 0.00181798 0.186198
407 0.00178576 0.146428
408 0.00175639 0.192195
409 0.00170792 0.192636
410 0.00169484 0.0594918
411 0.0016947 0.0661398
412 0.00169441 0.0782688
413 0.00169353 0.0967126
