% Purple: An Open Source Numerical Optimization C++ Library.
% Evolutionary Algorithm Optimization History.
% 1 - Generation.
% 2 - Standard Deviation of Evaluation.
% 3 - Best Evaluation Ever.
153 4.53054 2.22636 2.00087
154 3.7782 1.35571 2.00087
155 3.73741 1.45276 2.00087
156 3.81444 1.37592 2.00087
157 3.58057 0.904153 2.00087
158 3.7134 1.32167 2.00087
159 3.78457 1.52101 2.00087
160 3.74164 1.14372 2.00087
161 3.72463 1.21353 2.00087
162 3.8531 1.26598 2.00087
163 4.1495 1.70273 2.00087
164 4.24734 1.7152 2.00087
165 4.12931 1.3574 2.00087
166 4.6302 1.61264 2.00087
167 4.94022 1.55026 2.00087
168 4.83005 1.7536 2.00087
169 4.48805 1.65198 2.00087
170 4.65232 2.0329 2.00087
171 4.01408 1.55452 2.00087
172 4.12969 1.42971 2.00087
173 4.01354 1.42149 2.00087
174 4.26379 1.80564 2.00087
175 4.07085 1.7934 2.00087
176 3.92071 1.55223 2.00087
177 4.33758 1.72153 2.00087
178 4.15362 1.91612 2.00087
179 3.75984 1.32069 2.00087
180 3.65794 1.20099 2.00087
181 3.91719 1.57961 2.00087
182 3.97425 1.61514 2.00087
183 3.89162 1.56805 2.00087
184 3.91156 1.2921 2.00087
185 4.01757 1.61555 2.00087
186 3.5269 1.1671 2.00087
187 3.77166 1.97162 2.00087
188 3.56202 1.25151 2.00087
189 3.79139 1.22617 2.00087
190 4.00485 1.68487 2.00087
191 4.17434 2.18486 2.00087
192 4.01793 1.30936 2.00087
193 3.94973 1.346 2.00087
194 4.00486 1.18367 2.00087
195 3.86403 1.18781 2.00087
196 4.29453 1.6443 2.00087
197 4.82046 2.15751 2.00087
198 4.27941 1.6785 2.00087
199 3.6776 1.13887 2.00087
200 4.17521 1.36137 2.00087
201 4.02905 1.65973 2.00087
202 3.76505 1.16957 2.00087
203 3.46077 1.02948 2.00087
204 3.30734 1.17362 2.00087
205 3.37522 1.24215 2.00087
206 3.5665 1.08426 2.00087
207 3.89728 1.77392 2.00087
208 3.90253 1.66844 2.00087
209 3.85125 1.37952 2.00087
210 3.7943 1.75785 2.00087
211 3.3137 1.18707 2.00087
212 3.37002 1.03423 2.00087
213 3.19144 1.22898 2.00087
214 2.9865 0.920242 2.00087
215 3.18788 1.12791 2.00087
216 3.15504 1.10263 2.00087
217 3.31158 1.16749 2.00087
218 3.55995 1.34984 2.00087
219 3.76654 1.69676 2.00087
220 3.36811 1.24289 2.00087
221 3.44293 1.46667 2.00087
222 3.14843 1.02351 2.00087
223 3.50444 1.308 2.00087
224 3.57485 1.17457 1.99343
225 3.71981 1.27905 1.99343
226 4.04944 1.63608 1.99343
227 4.09061 2.13602 1.99343
228 4.44446 2.34902 1.99343
229 4.63288 2.21693 1.99343
230 4.16188 1.8422 1.99343
231 3.87495 1.38456 1.99343
232 4.06247 1.4697 1.99343
233 3.79497 1.38219 1.99343
234 3.37724 1.18884 1.99343
235 4.01775 1.75249 1.99343
236 4.06076 1.76714 1.99343
237 3.71988 0.996632 1.99343
238 3.26138 1.06553 1.99343
239 3.25066 1.09971 1.99343
240 3.25138 1.34141 1.99343
241 3.01882 0.893008 1.99343
242 3.33398 1.32394 1.99343
243 3.31722 1.2533 1.99343
244 3.19896 0.9636 1.99343
245 3.35297 1.13056 1.99343
246 3.286 1.1206 1.99343
247 3.65358 1.45514 1.99343
248 3.96709 1.31858 1.99343
249 4.47888 1.65154 1.99343
250 4.08888 1.61305 1.99343
251 3.79646 1.51646 1.99343
252 3.75124 1.49366 1.99343
253 3.9224 1.62152 1.99343
254 3.53413 1.15823 1.99343
255 3.74602 1.43244 1.99343
256 3.48157 1.21285 1.99343
257 3.50324 1.2234 1.99343
258 3.72225 1.44215 1.99343
259 3.36072 1.2998 1.99343
260 3.16538 0.722311 1.99343
261 3.53668 1.55944 1.99343
262 3.7019 1.37179 1.99343
263 4.03462 1.30684 1.99343
264 4.27872 2.00158 1.99343
265 4.90947 2.74637 1.99343
266 4.93368 2.24794 1.99343
267 4.05386 1.22832 1.99343
268 3.89491 0.971421 1.99343
269 3.61145 1.17336 1.99343
270 3.34796 0.928427 1.99343
271 3.54521 1.268 1.99343
272 3.66936 1.18998 1.99343
273 3.54754 1.17114 1.99343
274 3.84343 1.3419 1.99343
275 3.54474 1.03072 1.99343
276 3.47869 1.1195 1.99343
277 3.48146 1.18703 1.99343
278 3.59164 1.65455 1.99343
279 3.37972 1.12603 1.99343
280 3.39589 1.3161 1.99343
281 3.55645 1.3309 1.99343
282 3.61704 1.33752 1.99343
283 3.81869 1.61302 1.99343
284 3.48988 1.19156 1.99343
285 3.54424 1.22126 1.99343
286 3.59585 1.61921 1.99343
287 3.19052 1.14888 1.99343
288 2.98852 0.820903 1.99343
289 3.34215 1.23044 1.99343
290 3.04509 0.906153 1.99343
291 2.96658 0.759278 1.99343
292 3.38059 1.41416 1.99343
293 3.71981 1.68748 1.99343
294 3.5497 1.29571 1.99343
295 3.51323 1.27298 1.99343
296 3.96638 1.39636 1.99343
297 4.1342 1.5853 1.99343
298 3.98846 1.55155 1.99343
299 3.83033 1.31676 1.99343
300 3.66716 0.911571 1.99343
301 3.88371 1.43522 1.99343
302 3.68232 1.24369 1.99343
303 3.98262 1.26117 1.99343
304 3.84414 1.1843 1.99343
305 3.80479 1.02085 1.99343
306 3.51748 0.984002 1.99343
307 3.93054 1.31987 1.99343
308 4.19459 1.81608 1.99343
309 4.1415 1.55349 1.99343
310 4.2702 1.50272 1.99343
311 4.50737 1.91957 1.99343
312 3.7713 1.33139 1.99343
313 3.45537 1.37199 1.99343
314 3.7144 1.70735 1.99343
315 3.42805 0.962105 1.99343
316 3.56537 1.0386 1.99343
317 3.68785 1.21879 1.99343
318 3.80727 1.13951 1.99343
319 3.6284 0.843771 1.99343
320 3.80212 1.25968 1.99343
321 3.33976 0.916144 1.99343
322 3.28544 1.1324 1.99343
323 3.53665 1.64809 1.99343
324 4.11438 2.18491 1.99343
325 4.20314 1.59699 1.99343
326 3.61886 1.22807 1.99343
327 3.94888 1.95984 1.99343
328 3.50181 1.21734 1.99343
329 3.4012 1.29172 1.99343
330 3.23878 0.932398 1.99343
331 3.72738 1.17603 1.99343
332 4.69133 2.02796 1.99343
333 4.35951 1.92707 1.99343
334 4.48724 2.47294 1.99343
335 4.13897 2.35706 1.99343
336 3.44266 1.16384 1.99343
337 3.30207 0.877447 1.99343
338 3.32912 1.06693 1.99343
339 3.775 1.2434 1.99343
340 3.74098 1.17183 1.99343
341 3.87815 1.80007 1.99343
342 3.94536 2.05538 1.99343
343 4.15498 2.06017 1.99343
344 3.55878 1.10688 1.99343
345 3.71383 1.57087 1.99343
346 3.74585 1.58392 1.99343
347 3.71145 1.23823 1.99343
348 3.66999 1.09637 1.99343
349 3.81556 1.51116 1.99343
350 3.9572 1.74568 1.99343
351 4.06675 1.39846 1.99343
352 3.72989 1.18318 1.99343
353 3.75217 1.13332 1.99343
354 4.32776 1.43955 1.99343
355 3.79321 1.1501 1.99343
356 4.14744 1.49491 1.99343
357 4.01174 1.32067 1.99343
358 4.34676 1.58271 1.99343
359 4.16977 1.6317 1.99343
360 4.0561 1.52384 1.99343
361 3.77656 1.41769 1.99343
362 3.68853 1.30849 1.99343
363 3.44232 1.00597 1.99343
364 3.54886 1.64705 1.99343
365 3.68128 1.40118 1.99343
366 3.29612 1.00103 1.99343
367 3.61443 1.28349 1.99343
368 3.99261 1.55866 1.99343
369 4.05597 2.02692 1.99343
370 4.38743 1.84192 1.99343
371 4.01461 1.8922 1.99343
372 4.11894 1.94962 1.99343
373 4.12155 1.61206 1.99343
374 3.98019 1.75458 1.99343
375 3.97516 1.62877 1.99343
376 4.24201 2.09659 1.99343
377 3.88186 1.56405 1.99343
378 3.51278 1.25422 1.99343
379 3.27588 0.98549 1.99343
380 3.15627 0.861092 1.99343
381 3.6748 1.29823 1.99343
382 3.94092 1.90333 1.99343
383 3.99774 1.31639 1.99343
384 3.98037 1.45909 1.99343
385 4.1302 1.84249 1.99343
386 3.99592 1.81764 1.99343
387 4.47063 1.98037 1.99343
388 3.95969 1.77635 1.99343
389 4.50633 2.51549 1.99343
390 4.551 2.82507 1.99343
391 4.24007 2.04382 1.99343
392 3.97453 1.93297 1.99343
393 4.37543 2.22713 1.99343
394 3.91585 1.35741 1.99343
395 3.98111 1.44799 1.99343
396 3.93635 1.4399 1.99343
397 4.24692 1.62036 1.99343
398 3.87411 1.24912 1.99343
399 3.90289 1.32683 1.99343
400 4.40353 1.54248 1.99343
401 4.34499 2.14817 1.99343
402 3.75288 1.21397 1.99343
403 3.7671 1.29478 1.99343
404 3.52394 1.13364 1.99343
405 4.08842 1.37144 1.99343
406 3.70536 1.37967 1.99343
407 3.70307 1.44613 1.99343
408 3.94432 1.33281 1.99343
409 4.08276 1.58577 1.99343
410 3.57003 1.22358 1.99343
411 3.58608 1.32322 1.99343
412 3.345 0.871095 1.99343
413 3.0633 0.771494 1.99343
414 3.5109 1.29477 1.99343
415 3.5953 1.54803 1.99343
416 3.32683 1.11425 1.99343
417 3.85247 1.28645 1.99343
418 3.48459 1.13784 1.99343
419 3.57212 1.33231 1.99343
420 3.33969 1.136 1.99343
421 3.35307 0.978044 1.99343
422 3.30683 0.997945 1.99343
423 3.48503 0.914827 1.99343
424 3.69051 1.05709 1.99343
425 3.94587 1.45707 1.99343
426 3.53195 1.0749 1.99343
427 3.8012 1.53482 1.99343
428 3.46512 1.07123 1.99343
429 3.44654 1.15956 1.99343
430 3.70082 1.45341 1.99343
431 3.43355 1.392 1.99343
432 3.97752 2.11538 1.99343
433 3.57395 1.4037 1.99343
434 3.67357 1.66526 1.99343
435 3.39993 1.04181 1.99343
436 3.63749 1.12546 1.99343
437 3.61837 1.28876 1.99343
438 3.75827 1.28813 1.99343
439 3.4241 1.07294 1.99343
440 3.21488 1.10856 1.99343
441 3.31641 1.10581 1.99343
442 3.42339 1.11238 1.99343
443 3.71383 1.95147 1.99343
444 3.53718 1.52295 1.99343
445 3.46308 1.1174 1.99343
446 3.79613 1.73231 1.99343
447 4.05174 2.16114 1.99343
448 3.68793 1.12654 1.99343
449 3.55728 1.16194 1.99343
450 3.7881 1.4377 1.99343
451 3.76455 1.2362 1.99343
452 4.26655 1.71995 1.99343
453 4.1964 1.82314 1.99343
454 4.02145 1.43768 1.99343
455 3.79648 1.45692 1.99343
456 4.03326 1.65107 1.99343
457 4.24344 2.21714 1.99343
458 3.92303 1.91673 1.99343
459 3.78352 1.32768 1.99343
460 3.8209 1.60411 1.99343
461 3.80622 1.17858 1.99343
462 3.56025 1.23139 1.99343
463 4.27643 1.92453 1.99343
464 3.50097 1.20079 1.99343
465 3.3214 1.10511 1.99343
466 3.36219 1.19363 1.99343
467 3.65614 1.63423 1.99343
468 3.67001 1.98425 1.99343
469 3.62506 1.33215 1.99343
470 3.6734 1.44477 1.99343
471 3.60508 1.48265 1.99343
472 3.32454 1.2228 1.99343
473 3.33034 1.39728 1.99343
474 3.17403 0.971673 1.99343
475 3.4934 1.08724 1.99343
476 3.30715 1.08447 1.99343
477 3.50527 1.03156 1.99343
478 3.74028 1.19818 1.99343
479 3.90127 1.28203 1.99343
480 3.99913 1.51517 1.99343
481 3.99405 1.69884 1.99343
482 4.20308 1.79224 1.99343
483 3.70761 1.33546 1.99343
484 3.98405 1.7108 1.99343
485 3.73721 1.43656 1.99343
486 3.74228 1.61211 1.99343
487 3.5419 1.20577 1.99343
488 4.18915 1.84147 1.99343
489 3.76894 1.48472 1.99343
490 3.99679 1.32653 1.99343
491 4.10596 1.85419 1.99343
492 3.93219 1.11848 1.99343
493 3.89926 1.29941 1.99343
494 3.85294 1.4182 1.99343
495 3.57146 1.13823 1.99343
496 3.66363 1.52218 1.99343
497 3.41453 1.07626 1.99343
498 3.40321 1.04509 1.99343
499 3.25077 0.952471 1.99343
500 3.29992 1.03659 1.99343
501 3.401 0.949622 1.99343
502 3.8196 1.32216 1.99343
503 4.20105 1.75149 1.99343
504 4.11989 1.55915 1.99343
505 3.75039 1.39229 1.99343
506 3.88388 1.89765 1.99343
507 4.33049 1.68802 1.99343
508 4.622 2.11227 1.99343
509 3.88646 1.42043 1.99343
510 4.06432 1.42225 1.99343
511 3.92984 1.24755 1.99343
512 3.84853 1.61914 1.99343
513 3.62546 1.24893 1.99343
514 3.18245 0.79519 1.99343
515 3.31908 0.962232 1.99343
516 3.63769 1.14494 1.99343
517 3.98493 1.55304 1.99343
518 3.95919 1.67209 1.99343
519 4.33759 1.7821 1.99343
520 4.50829 1.60097 1.99343
521 4.5389 1.796 1.99343
522 4.33879 1.37174 1.99343
523 3.70049 1.01227 1.99343
524 3.7575 1.345 1.99343
525 3.639 1.13197 1.99343
526 3.42366 0.910434 1.99343
527 3.8108 1.42035 1.99343
528 3.6042 1.0662 1.99343
529 3.50204 1.02692 1.99343
530 3.54975 1.20332 1.99343
531 3.6254 1.10595 1.99343
532 3.58021 1.29925 1.99343
533 4.04222 1.3992 1.99343
534 3.92062 1.94758 1.99343
535 3.96042 1.38911 1.99343
536 4.13554 1.88437 1.99343
537 4.06339 1.77275 1.99343
538 4.09121 1.23239 1.99343
539 4.2486 1.34354 1.99343
540 3.79794 1.1197 1.99343
541 4.08205 1.594 1.99343
542 3.72261 1.43925 1.99343
543 3.98444 1.39808 1.99343
544 4.07924 1.52653 1.99343
545 4.093 1.59654 1.99343
546 4.27027 1.8971 1.99343
547 3.8222 1.19067 1.99343
548 3.88069 1.40999 1.99343
549 4.14672 1.64075 1.99343
550 3.84404 1.85938 1.99343
551 3.94255 2.03313 1.99343
552 4.1584 2.07982 1.99343
553 4.11163 1.5534 1.99343
554 3.56418 1.16205 1.99343
555 3.40377 0.862993 1.99343
556 3.64863 1.15164 1.99343
557 4.27811 1.50649 1.99343
558 4.57769 1.85081 1.99343
559 4.2906 1.75926 1.99343
560 4.4203 1.54225 1.99343
561 4.2358 1.08383 1.99343
562 4.19186 1.43577 1.99343
563 4.23596 1.63168 1.99343
564 4.20144 1.85896 1.99343
565 3.89617 1.30217 1.99343
566 4.37287 1.814 1.99343
567 4.66748 2.00314 1.99343
568 4.13955 1.68182 1.99343
569 4.33673 2.18373 1.99343
570 4.06899 1.65057 1.99343
571 3.47861 1.00488 1.99343
572 3.53675 1.32431 1.99343
573 3.78261 1.40686 1.99343
574 3.70837 1.51546 1.99343
575 4.21006 2.16023 1.99343
576 3.98625 1.99938 1.99343
577 4.08873 2.07329 1.99343
578 3.77287 1.6603 1.99343
579 3.40478 1.14435 1.99343
580 3.58848 1.11916 1.99343
581 3.69774 1.06155 1.99343
582 3.20894 0.795948 1.99343
583 3.42458 1.01228 1.99343
584 3.58681 1.12451 1.99343
585 3.74452 1.44571 1.99343
586 3.66745 1.30972 1.99343
587 3.78713 1.12894 1.99343
588 3.73626 1.28615 1.99343
589 3.51925 1.11029 1.99343
590 3.7679 1.27476 1.99343
591 3.52014 1.3003 1.99343
592 4.3077 1.9725 1.99343
593 3.88748 1.62492 1.99343
594 3.6501 1.25134 1.99343
595 3.73568 1.32666 1.99343
596 3.50916 1.34255 1.99343
597 3.64015 1.42842 1.99343
598 3.36386 1.20752 1.99343
599 3.70961 1.43373 1.99343
600 3.75596 1.79448 1.99343
601 3.20305 1.01235 1.99343
602 3.55316 1.3588 1.99343
603 3.88429 1.6179 1.99343
604 3.82467 1.69061 1.99343
605 3.85283 2.08161 1.99343
606 3.98371 1.3926 1.99343
607 3.63007 1.16851 1.99343
608 3.58583 1.18677 1.99343
609 3.92628 1.48025 1.99343
610 3.69553 1.25137 1.99343
611 3.91489 1.28154 1.99343
612 3.96504 1.55902 1.99343
613 4.4429 1.85166 1.99343
614 4.50576 1.76564 1.99343
615 4.63595 2.48949 1.99343
616 3.93964 1.29044 1.99343
617 3.76838 0.981308 1.99343
618 3.74274 1.0988 1.99343
619 3.95458 1.32183 1.99343
620 3.90522 1.44215 1.99343
621 4.24991 1.51161 1.99343
622 4.74133 2.44584 1.99343
623 4.41792 1.92563 1.99343
624 4.28977 1.97024 1.99343
625 3.74469 1.35786 1.99343
626 3.31484 0.968979 1.99343
627 3.66143 1.22802 1.99343
628 3.94995 1.64889 1.99343
629 3.54408 1.23811 1.99343
630 3.37827 1.17466 1.99343
631 3.30356 1.33825 1.99343
632 3.72685 1.63339 1.99343
633 3.50206 1.3377 1.99343
634 3.5966 1.36477 1.99343
635 3.67025 1.85965 1.99343
636 3.39384 1.14406 1.99343
637 3.79664 1.64883 1.99343
638 3.9811 1.57088 1.99343
639 3.59709 1.38603 1.99343
640 3.60346 1.41838 1.99343
641 3.59997 1.21613 1.99343
642 3.74292 1.4394 1.99343
643 3.95216 2.04894 1.99343
644 3.35746 0.994532 1.99343
645 3.56412 1.34175 1.99343
646 4.07821 1.90313 1.99343
647 4.20842 1.55599 1.99343
648 4.06973 1.37195 1.99343
649 3.89444 1.63805 1.99343
650 3.69849 1.72265 1.99343
651 3.95371 2.28711 1.99343
652 3.95745 1.84948 1.99343
653 3.26791 1.23241 1.99343
654 3.6575 1.48354 1.99343
655 4.05275 1.68581 1.99343
656 3.54477 1.17278 1.99343
657 3.46148 1.20092 1.99343
658 3.40906 1.21698 1.99343
659 3.21363 1.13033 1.99343
660 3.37921 1.1907 1.99343
661 3.50338 1.32308 1.99343
662 3.22498 1.09574 1.99343
663 3.7191 1.38535 1.99343
664 3.54382 1.23506 1.99343
665 3.32186 1.10792 1.99343
666 3.32636 1.19508 1.99343
667 3.56024 1.43991 1.99343
668 3.76252 1.86086 1.99343
669 3.93368 1.68972 1.99343
670 3.77499 1.40882 1.99343
671 3.66699 1.16949 1.99343
672 3.57705 1.44725 1.99343
673 3.48807 1.01878 1.99343
674 3.66222 1.30847 1.99343
675 3.53119 1.69848 1.99343
676 3.28282 0.940152 1.99343
677 3.50743 1.25617 1.99343
678 3.91844 1.77978 1.99343
679 3.60586 1.45436 1.99343
680 3.8875 1.57609 1.99343
681 3.84416 1.54165 1.99343
682 3.86352 1.26246 1.99343
683 4.05432 1.51978 1.99343
684 3.74671 1.13898 1.99343
685 4.17424 1.43597 1.99343
686 4.26812 1.50747 1.99343
687 4.02077 1.56095 1.99343
688 3.89166 1.73762 1.99343
689 4.64666 2.44283 1.99343
690 3.72845 1.88404 1.99343
691 3.29723 1.00482 1.99343
692 3.62647 1.25342 1.99343
693 3.55393 1.13507 1.99343
694 3.5961 1.69727 1.99343
695 3.6419 1.41498 1.99343
696 3.41629 1.4943 1.99343
697 3.32032 0.867469 1.99343
698 3.65991 1.09387 1.99343
699 3.99992 1.45253 1.99343
700 4.0933 1.6238 1.99343
701 3.71615 1.40343 1.99343
702 4.03581 1.93016 1.99343
703 3.70015 1.16477 1.99343
704 3.74474 1.1443 1.99343
705 3.91201 1.35822 1.99343
706 3.56063 0.779424 1.99343
707 3.94946 1.4773 1.99343
708 3.63259 1.38457 1.99343
709 3.59002 1.4693 1.99343
710 3.4137 1.21657 1.99343
711 3.4744 1.18513 1.99343
712 3.53916 1.34951 1.99343
713 3.54358 1.3124 1.99343
714 3.6436 1.60521 1.99343
715 3.1347 0.9001 1.99343
716 3.08969 0.858204 1.99343
717 3.24971 1.12361 1.99343
718 3.4738 0.89039 1.99343
719 3.72654 1.61159 1.99343
720 4.92367 2.82329 1.99343
721 3.8739 1.43904 1.99343
722 4.29886 1.54216 1.99343
723 4.67576 1.8209 1.99343
724 3.88736 1.34693 1.99343
725 4.03757 1.71741 1.99343
726 3.75771 1.36715 1.99343
727 3.97027 1.77582 1.99343
728 3.59327 1.64722 1.99343
729 3.49531 1.34559 1.99343
730 3.61966 1.45727 1.99343
731 3.4276 1.13897 1.99343
732 3.54298 1.47125 1.99343
733 3.18349 0.943697 1.99343
734 3.30616 1.06873 1.99343
735 3.35928 1.29648 1.99343
736 3.43406 1.49707 1.99343
737 3.46075 1.39999 1.99343
738 3.71866 1.54478 1.99343
739 3.73881 1.63013 1.99343
740 4.30962 1.99597 1.99343
741 4.42841 1.83606 1.99343
742 4.45981 2.06275 1.99343
743 4.33028 1.87629 1.99343
744 4.35782 1.80083 1.99343
745 3.8774 1.33304 1.99343
746 4.01733 1.34461 1.99343
747 4.22593 1.829 1.99343
748 3.63092 1.57904 1.99343
749 3.56415 1.39237 1.99343
750 3.9418 1.89991 1.99343
751 3.82481 1.55165 1.99343
752 3.95404 1.50844 1.99343
753 3.89857 1.28561 1.99343
754 3.45332 1.01281 1.99343
755 3.30489 1.26997 1.99343
756 3.2637 0.966821 1.99343
757 3.49348 1.45173 1.99343
758 3.72189 1.36626 1.99343
759 3.80975 1.35359 1.99343
760 3.57891 1.21222 1.99343
761 3.74899 1.34306 1.99343
762 4.11628 1.48645 1.99343
763 3.79771 1.00737 1.99343
764 3.81393 1.33882 1.99343
765 3.9264 1.19973 1.99343
766 3.73772 1.71169 1.99343
767 3.72833 1.4869 1.99343
768 3.94492 1.61779 1.99343
769 3.9622 1.57901 1.99343
770 3.55 1.19598 1.99343
771 3.51915 1.61208 1.99343
772 3.46681 1.05753 1.99343
773 3.65775 1.0664 1.99343
774 3.70479 1.59378 1.99343
775 3.72294 2.27596 1.99343
776 3.2281 1.1512 1.99343
777 3.52794 1.09936 1.99343
778 3.19574 1.03467 1.99343
779 3.36463 1.0774 1.99343
780 3.41451 1.04952 1.99343
781 3.21541 1.10515 1.99343
782 3.19101 0.935716 1.99343
783 3.40033 1.14306 1.99343
784 3.53934 1.23816 1.99343
785 3.2059 0.879605 1.99343
786 3.40502 1.04984 1.99343
787 3.44555 1.32592 1.99343
788 3.27744 1.18124 1.99343
789 3.50762 1.16922 1.99343
790 3.4623 1.06532 1.99343
791 3.08418 0.685011 1.99343
792 3.10947 0.990302 1.99343
793 3.18019 1.07571 1.99343
794 3.62176 1.62458 1.99343
795 3.78104 1.47826 1.99343
796 4.4203 1.7419 1.99343
797 3.91665 1.45364 1.99343
798 3.4521 1.10561 1.99343
799 3.49307 1.43198 1.99343
800 3.51133 1.2606 1.99343
801 3.67779 1.17165 1.99343
802 3.41469 0.972001 1.99343
803 3.32018 1.04151 1.99343
804 3.68238 1.31969 1.99343
805 3.36025 1.00265 1.99343
806 3.73056 1.41674 1.99343
807 3.61308 1.20398 1.99343
808 4.01567 1.48288 1.99343
809 3.61944 1.17869 1.99343
810 3.31311 1.18664 1.99343
811 3.55218 1.30115 1.99343
812 3.53189 1.42007 1.99343
813 3.62579 1.50868 1.99343
